word,PMI_Positive,PMI_Negative,SOW,count,POS_Tag,tag
smeriously,-0.425206611,,-0.425206611,1,RB,1
dancing,-0.95718683,-2.982554137,2.025367308,1751,VBG,1
leasurely,,-1.285406366,1.285406366,1,RB,1
weathly,,-1.285406366,1.285406366,1,RB,1
crapping,-1.232561533,-2.507798787,1.275237254,7,VBG,1
suggesthaving,-0.425206611,,-0.425206611,1,VBG,1
expexted,,-1.285406366,1.285406366,3,VBN,1
figgured,-0.425206611,,-0.425206611,1,VBN,1
chested,-1.425206611,-2.285406366,0.860199755,2,VBN,1
pobably,,-1.285406366,1.285406366,2,RB,1
particularily,-1.84024411,-1.963478271,0.123234161,8,RB,1
dodging,-1.354817283,-2.359406947,1.004589664,40,VBG,1
eavesdropped,-1.425206611,-2.285406366,0.860199755,4,VBD,1
wailing,-2.125646329,-1.815921083,-0.309725246,13,VBG,1
feelingfrustrated,,-1.285406366,1.285406366,1,VBN,1
fellowshipping,-0.425206611,,-0.425206611,1,VBG,1
totatly,-0.425206611,,-0.425206611,2,RB,1
faces,-1.113446165,-2.683655421,1.570209256,1310,VBZ,1
uncomortable,,-1.285406366,1.285406366,1,JJ,1
depended,-1.92270627,-1.916172556,-0.006533714,48,VBN,1
dividing,-1.22490796,-2.518067123,1.293159162,47,VBG,1
authintic,-2.425206611,-1.700443865,-0.724762746,4,JJ,1
sheerly,-1.425206611,-2.285406366,0.860199755,4,RB,1
multipled,,-1.285406366,1.285406366,1,VBN,1
jilly,,-1.285406366,1.285406366,4,RB,1
unrestrained,-0.425206611,,-0.425206611,3,JJ,1
trendified,,-1.285406366,1.285406366,2,VBN,1
unenjoyable,-2.287703087,-1.749353466,-0.538349621,40,JJ,1
redefined,-0.540683828,-4.985846084,4.445162256,13,VBD,1
wrongfully,-1.84024411,-1.963478271,0.123234161,8,RB,1
pneumatic,-0.714713228,-3.744837985,3.030124757,11,JJ,1
hogged,-0.747134706,-3.607334461,2.860199755,10,VBN,1
surrendered,-1.062636531,-2.770833193,1.708196662,14,VBN,1
visiting,-0.895634678,-3.130954914,2.235320236,8478,VBG,1
morcoccan,,-1.285406366,1.285406366,1,JJ,1
euthanizing,,-1.285406366,1.285406366,1,VBG,1
feasted,-0.675184864,-3.937483062,3.262298199,88,VBN,1
rining,-0.425206611,,-0.425206611,1,VBG,1
knowlwedgable,-0.425206611,,-0.425206611,1,JJ,1
tagliere,-0.425206611,,-0.425206611,7,RB,1
graving,-0.84024411,-3.285406366,2.445162256,4,VBG,1
vanishing,-1.010169112,-2.870368867,1.860199755,15,VBG,1
factually,,-1.285406366,1.285406366,2,RB,1
remanaged,-0.425206611,,-0.425206611,1,VBN,1
annual,-0.838049897,-3.292009101,2.453959204,438,JJ,1
washingtonian,-0.425206611,,-0.425206611,2,JJ,1
cinnamoned,-0.425206611,,-0.425206611,1,VBN,1
volunteered,-1.477674031,-2.234780293,0.757106262,56,VBN,1
extermely,-0.425206611,,-0.425206611,1,RB,1
devouring,-0.786023719,-3.461483594,2.675459875,235,VBG,1
whored,,-1.285406366,1.285406366,2,VBD,1
amaaaaaazing,-0.647599032,-4.092761288,3.445162256,7,VBG,1
awkwarded,,-1.285406366,1.285406366,1,VBD,1
spashed,,-1.285406366,1.285406366,1,VBN,1
showsed,,-1.285406366,1.285406366,1,VBN,1
fending,-1.647599032,-2.092761288,0.445162256,7,VBG,1
carring,-2.010169112,-1.870368867,-0.139800245,3,VBG,1
foreshadowed,,-1.285406366,1.285406366,1,VBN,1
occommidated,,-1.285406366,1.285406366,1,VBN,1
moralistic,,-1.285406366,1.285406366,2,JJ,1
overwhleming,-0.84024411,-3.285406366,2.445162256,4,VBG,1
unnoticeable,-0.965774992,-2.963478271,1.997703279,16,JJ,1
recalibrated,-0.425206611,,-0.425206611,1,VBN,1
solicited,-1.747134706,-2.02237196,0.275237254,15,VBN,1
personlly,,-1.285406366,1.285406366,1,RB,1
unfortuntely,-1.425206611,-2.285406366,0.860199755,2,RB,1
closeing,,-1.285406366,1.285406366,1,VBG,1
contstantlysmiling,-0.425206611,,-0.425206611,1,VBG,1
devoring,-0.425206611,,-0.425206611,1,VBG,1
fatigued,-2.425206611,-1.700443865,-0.724762746,8,VBN,1
ridiculously,-1.141874791,-2.638326275,1.496451484,2235,RB,1
big,-1.073117295,-2.752157579,1.679040284,47770,JJ,1
embaressed,-1.647599032,-2.092761288,0.445162256,7,VBN,1
definently,-0.755355213,-3.574912983,2.819557771,44,RB,1
decellerating,,-1.285406366,1.285406366,1,VBG,1
often,-0.904575252,-3.108018995,2.203443743,16112,RB,1
sledgehammered,-0.425206611,,-0.425206611,1,VBN,1
abundantly,-1.489336948,-2.224005821,0.734668873,23,RB,1
underdeveloped,-2.425206611,-1.700443865,-0.724762746,4,JJ,1
insincere,-2.345772143,-1.727924602,-0.617847542,53,RB,1
thebuilding,-0.425206611,,-0.425206611,1,VBG,1
googly,-1.010169112,-2.870368867,1.860199755,9,RB,1
unprovoked,-2.010169112,-1.870368867,-0.139800245,6,JJ,1
kaorake,-0.425206611,,-0.425206611,1,VB,1
lounged,-0.747134706,-3.607334461,2.860199755,15,VBN,1
continuing,-1.493919361,-2.219818024,0.725898663,258,VBG,1
costumed,-0.425206611,,-0.425206611,12,VBN,1
erving,-0.425206611,,-0.425206611,1,VBG,1
aaaamazzzzing,-0.425206611,,-0.425206611,1,VBG,1
stmosphere,-0.425206611,,-0.425206611,1,RB,1
iced,-1.122505356,-2.668957814,1.546452458,6194,JJ,1
hurrily,,-1.285406366,1.285406366,1,RB,1
thorougly,-0.84024411,-3.285406366,2.445162256,8,RB,1
xian,-1.299675729,-2.42290989,1.123234161,11,JJ,1
oudated,,-1.285406366,1.285406366,2,VBN,1
attitidue,,-1.285406366,1.285406366,1,JJ,1
strategize,-0.84024411,-3.285406366,2.445162256,4,VB,1
underfried,,-1.285406366,1.285406366,3,JJ,1
autonomous,-0.425206611,,-0.425206611,1,JJ,1
goodly,-1.540683828,-2.178491162,0.637807334,13,RB,1
voyeuristic,-0.425206611,,-0.425206611,7,JJ,1
dragging,-1.368623082,-2.344300055,0.975676972,125,VBG,1
streamlining,-2.425206611,-1.700443865,-0.724762746,4,VBG,1
sterilize,-1.425206611,-2.285406366,0.860199755,2,VB,1
transmuted,-0.425206611,,-0.425206611,1,VBN,1
inclined,-1.311919325,-2.408353426,1.096434102,355,JJ,1
discombulated,,-1.285406366,1.285406366,1,VBN,1
ohhhhing,,-1.285406366,1.285406366,1,VBG,1
sufficating,-0.425206611,,-0.425206611,1,VBG,1
partched,-0.425206611,,-0.425206611,1,VBN,1
enfused,,-1.285406366,1.285406366,1,VBN,1
500th,-0.425206611,,-0.425206611,7,JJ,1
giddily,-1.010169112,-2.870368867,1.860199755,3,RB,1
mfing,-1.010169112,-2.870368867,1.860199755,3,VBG,1
intensive,-1.143435642,-2.635903613,1.492467971,51,JJ,1
quarterly,-0.858166018,-3.232938946,2.374772928,27,RB,1
mowed,-1.20281419,-2.548440772,1.345626582,24,VBN,1
fluorescently,-0.425206611,,-0.425206611,1,RB,1
lilly,-1.71060883,-2.047246629,0.336637799,39,RB,1
foietastic,-0.425206611,,-0.425206611,1,JJ,1
uncovering,-1.425206611,-2.285406366,0.860199755,2,VBG,1
offfered,,-1.285406366,1.285406366,1,VBN,1
intravenous,-2.747134706,-1.607334461,-1.139800245,5,JJ,1
uncomfortably,-1.566760755,-2.156508633,0.589747878,214,RB,1
grooved,-0.425206611,,-0.425206611,2,VBN,1
vamtastic,-0.425206611,,-0.425206611,1,JJ,1
uncomfortable,-2.083788527,-1.834921629,-0.248866898,2191,JJ,1
replicated,-1.041877971,-2.808968322,1.767090351,46,VBN,1
improbable,-0.688241017,-3.870368867,3.18212785,6,JJ,1
siping,-0.425206611,,-0.425206611,1,VBG,1
estonian,-0.425206611,,-0.425206611,2,JJ,1
transplanted,-0.789970904,-3.447677795,2.657706891,94,VBN,1
hotelred,-0.425206611,,-0.425206611,1,VBN,1
curtous,-0.425206611,,-0.425206611,1,JJ,1
othere,-2.010169112,-1.870368867,-0.139800245,3,RB,1
50th,-0.912393896,-3.088369519,2.175975623,164,JJ,1
oridgenal,-0.425206611,,-0.425206611,1,JJ,1
consistedly,-0.425206611,,-0.425206611,1,RB,1
sing,-1.04142986,-2.809808906,1.768379047,1073,VBG,1
widening,-3.010169112,-1.548440772,-1.46172834,6,VBG,1
bolly,-0.425206611,,-0.425206611,1,RB,1
extreely,,-1.285406366,1.285406366,1,RB,1
douchetastic,-0.425206611,,-0.425206611,1,JJ,1
signposting,-0.425206611,,-0.425206611,1,VBG,1
taxiing,-0.425206611,,-0.425206611,2,VBG,1
stinted,-0.425206611,,-0.425206611,1,VBN,1
clocking,-2.595131612,-1.647976445,-0.947155167,18,VBG,1
wolfing,-0.792938395,-3.437409459,2.644471064,40,VBG,1
oniong,-0.425206611,,-0.425206611,1,RB,1
uninterupted,-0.425206611,,-0.425206611,1,JJ,1
aformentioned,-1.010169112,-2.870368867,1.860199755,3,VBN,1
wipeable,-0.425206611,,-0.425206611,1,JJ,1
airlifted,-0.425206611,,-0.425206611,1,VBN,1
unfortunantly,-1.010169112,-2.870368867,1.860199755,3,RB,1
magnanimous,-1.425206611,-2.285406366,0.860199755,10,JJ,1
procuring,-0.617851689,-4.285406366,3.667554677,8,VBG,1
amazaing,-0.425206611,,-0.425206611,2,VBG,1
osculating,-0.425206611,,-0.425206611,1,VBG,1
weeniefest,-0.425206611,,-0.425206611,1,JJS,1
unpacking,-1.33774377,-2.37851577,1.040772001,32,VBG,1
flinched,-0.714713228,-3.744837985,3.030124757,11,VBN,1
exlaimed,-0.425206611,,-0.425206611,2,VBN,1
sanding,-0.425206611,,-0.425206611,1,VBG,1
expandable,-0.425206611,,-0.425206611,3,JJ,1
baasically,-0.425206611,,-0.425206611,1,RB,1
unbothered,,-1.285406366,1.285406366,3,JJ,1
fantasizing,-1.057474826,-2.780171058,1.722696231,31,VBG,1
chefing,,-1.285406366,1.285406366,1,VBG,1
haulted,,-1.285406366,1.285406366,1,VBN,1
yielded,-1.077283307,-2.744837985,1.667554677,66,VBN,1
funandamazing,-0.425206611,,-0.425206611,1,VBG,1
looking,-1.15163864,-2.623280432,1.471641792,36208,VBG,1
canvassing,-0.425206611,,-0.425206611,1,VBG,1
languorous,,-1.285406366,1.285406366,1,JJ,1
austrian,-0.890870183,-3.143387361,2.252517178,29,JJ,1
negotiated,-1.595131612,-2.133403272,0.53827166,18,VBN,1
winning,-0.979208802,-2.934356962,1.955148159,922,VBG,1
squatting,-1.232561533,-2.507798787,1.275237254,7,VBG,1
bridged,-0.84024411,-3.285406366,2.445162256,4,VBN,1
invisiable,,-1.285406366,1.285406366,1,JJ,1
unsuprisingly,-0.425206611,,-0.425206611,1,RB,1
verifying,-1.884638229,-1.937483062,0.052844833,22,VBG,1
agonzing,-0.425206611,,-0.425206611,1,VBG,1
slacked,-1.232561533,-2.507798787,1.275237254,28,VBN,1
nocthing,,-1.285406366,1.285406366,1,VBG,1
amercanized,-1.162172205,-2.607334461,1.445162256,5,VBN,1
dreaming,-0.666525536,-3.984137742,3.317612206,422,VBG,1
slumped,-1.70531453,-2.050941112,0.345626582,17,VBD,1
stavigantic,-0.425206611,,-0.425206611,1,JJ,1
extinguishing,-2.010169112,-1.870368867,-0.139800245,3,VBG,1
lucily,-0.425206611,,-0.425206611,1,RB,1
wincing,-1.010169112,-2.870368867,1.860199755,6,VBG,1
unluckily,-2.747134706,-1.607334461,-1.139800245,10,RB,1
temted,-0.425206611,,-0.425206611,1,VBN,1
sloooooooooooowwwwwly,-0.425206611,,-0.425206611,1,RB,1
chimmed,,-1.285406366,1.285406366,1,VBN,1
nthing,,-1.285406366,1.285406366,1,VBG,1
unrolling,,-1.285406366,1.285406366,3,VBG,1
ethnic,-0.980194052,-2.932254665,1.952060613,905,JJ,1
larping,,-1.285406366,1.285406366,1,VBG,1
metaphorically,-1.595131612,-2.133403272,0.53827166,9,RB,1
chased,-1.711257669,-2.046795434,0.335537765,139,VBN,1
seconding,-0.425206611,,-0.425206611,2,VBG,1
immovable,,-1.285406366,1.285406366,1,JJ,1
distractingly,-1.425206611,-2.285406366,0.860199755,10,RB,1
biodegradeable,,-1.285406366,1.285406366,1,JJ,1
impecible,-1.010169112,-2.870368867,1.860199755,3,JJ,1
mariniere,-0.910633438,-3.092761288,2.18212785,28,RB,1
natty,-1.077283307,-2.744837985,1.667554677,11,RB,1
unscrupulous,-1.747134706,-2.02237196,0.275237254,5,JJ,1
unending,-0.977747634,-2.937483062,1.959735429,22,VBG,1
irresponsible,-3.273203517,-1.501135057,-1.77206846,36,JJ,1
stumping,,-1.285406366,1.285406366,1,VBG,1
loved,-0.697261815,-3.826092036,3.128830222,30193,VBN,1
gratined,-1.425206611,-2.285406366,0.860199755,2,VBN,1
exatly,-0.425206611,,-0.425206611,1,RB,1
vietonamese,-0.425206611,,-0.425206611,1,JJ,1
terribled,,-1.285406366,1.285406366,1,VBN,1
ehiopian,-0.425206611,,-0.425206611,1,JJ,1
rqaving,-0.425206611,,-0.425206611,1,VBG,1
unfortunaltely,,-1.285406366,1.285406366,1,RB,1
minimally,-1.798665006,-1.989013363,0.190348357,57,RB,1
larbalicious,-0.425206611,,-0.425206611,1,JJ,1
scottsdaling,-0.425206611,,-0.425206611,1,VBG,1
rediscovered,-0.510095508,-5.414689383,4.904593874,35,VBN,1
metioned,-1.010169112,-2.870368867,1.860199755,3,VBN,1
trundled,-1.010169112,-2.870368867,1.860199755,3,VBN,1
vegieterrian,,-1.285406366,1.285406366,1,JJ,1
reveling,-0.884638229,-3.159875484,2.275237254,11,VBG,1
definietely,-0.425206611,,-0.425206611,3,RB,1
eventaully,,-1.285406366,1.285406366,3,RB,1
underfeeding,,-1.285406366,1.285406366,1,VBG,1
fugred,,-1.285406366,1.285406366,1,VBN,1
yuumiest,-0.425206611,,-0.425206611,1,JJS,1
ourfamily,,-1.285406366,1.285406366,1,RB,1
scuttling,-1.425206611,-2.285406366,0.860199755,2,VBG,1
anyhwere,-0.425206611,,-0.425206611,1,RB,1
thouroughly,-1.273203517,-2.455331367,1.18212785,9,RB,1
exceptional,-0.771939779,-3.512171035,2.740231256,4957,JJ,1
enunciating,,-1.285406366,1.285406366,3,VBG,1
inluding,-1.425206611,-2.285406366,0.860199755,2,VBG,1
positioned,-1.392785133,-2.31857323,0.925788097,88,VBN,1
humanely,-0.84024411,-3.285406366,2.445162256,12,RB,1
striped,-0.842818054,-3.277711974,2.43489392,187,VBD,1
shmucked,-0.425206611,,-0.425206611,1,VBN,1
intersting,-1.232561533,-2.507798787,1.275237254,14,VBG,1
calling,-1.647189641,-2.093068408,0.445878767,2349,VBG,1
pitting,-0.84024411,-3.285406366,2.445162256,4,VBG,1
consistsantly,-0.425206611,,-0.425206611,1,RB,1
phychobilly,-0.425206611,,-0.425206611,1,RB,1
specificially,-1.425206611,-2.285406366,0.860199755,4,RB,1
traditinal,-0.425206611,,-0.425206611,1,JJ,1
peripherally,,-1.285406366,1.285406366,1,RB,1
routing,-1.425206611,-2.285406366,0.860199755,8,VBG,1
derisively,,-1.285406366,1.285406366,1,RB,1
nudged,-1.425206611,-2.285406366,0.860199755,16,VBN,1
fanfreakingtastic,-0.617851689,-4.285406366,3.667554677,8,JJ,1
extremenly,-0.425206611,,-0.425206611,2,RB,1
ened,-0.425206611,,-0.425206611,1,VBN,1
otherwise,-1.371815205,-2.340849874,0.96903467,6578,RB,1
invasive,-0.948768567,-3.0016134,2.052844833,46,JJ,1
evidentily,-0.425206611,,-0.425206611,1,RB,1
revisted,-0.425206611,,-0.425206611,2,VBN,1
relaxingly,,-1.285406366,1.285406366,1,RB,1
juicious,-0.425206611,,-0.425206611,1,JJ,1
covered,-1.225360191,-2.517456836,1.292096644,6145,VBN,1
general,-1.391246793,-2.32018488,0.928938087,5374,JJ,1
promoted,-1.708140574,-2.04896617,0.340825596,73,VBN,1
transitioned,-0.977747634,-2.937483062,1.959735429,22,VBN,1
everning,-1.425206611,-2.285406366,0.860199755,2,VBG,1
helped,-1.05807405,-2.779082198,1.721008148,4455,VBD,1
tampered,-3.425206611,-1.478051444,-1.947155167,16,VBN,1
berated,-3.698225105,-1.442947643,-2.255277462,29,VBN,1
discarded,-2.053237833,-1.849307251,-0.203930582,68,VBD,1
teachable,,-1.285406366,1.285406366,2,JJ,1
makeral,-0.425206611,,-0.425206611,2,JJ,1
reconcepting,,-1.285406366,1.285406366,1,VBG,1
uberrifically,,-1.285406366,1.285406366,1,RB,1
odered,-1.425206611,-2.285406366,0.860199755,26,VBN,1
injured,-1.865779202,-1.948371379,0.082592176,38,JJ,1
raping,-1.425206611,-2.285406366,0.860199755,4,VBG,1
arming,,-1.285406366,1.285406366,1,VBG,1
pearled,-0.425206611,,-0.425206611,1,VBN,1
rilling,-0.425206611,,-0.425206611,1,VBG,1
terrorized,-1.010169112,-2.870368867,1.860199755,3,VBN,1
rouneded,-0.425206611,,-0.425206611,1,VBN,1
everthing,-1.062636531,-2.770833193,1.708196662,56,VBG,1
punctual,-0.970640747,-2.952831027,1.982190279,54,JJ,1
cubbing,,-1.285406366,1.285406366,1,VBG,1
audibly,-1.342744451,-2.372869207,1.030124757,17,RB,1
inviting,-0.792700569,-3.43822894,2.645528371,2348,VBG,1
fujianese,,-1.285406366,1.285406366,1,JJ,1
squinched,-0.425206611,,-0.425206611,1,VBN,1
soft,-0.944940201,-3.010402289,2.065462088,12043,JJ,1
audible,-1.540683828,-2.178491162,0.637807334,65,JJ,1
fying,-0.425206611,,-0.425206611,3,VBG,1
lobotomizing,-0.425206611,,-0.425206611,1,VBG,1
foiling,,-1.285406366,1.285406366,1,VBG,1
highlighting,-1.010169112,-2.870368867,1.860199755,36,VBG,1
skiipped,,-1.285406366,1.285406366,1,VBD,1
chaing,-0.425206611,,-0.425206611,4,VBG,1
suposedly,,-1.285406366,1.285406366,1,RB,1
aahed,-1.425206611,-2.285406366,0.860199755,4,VBN,1
grlled,-0.425206611,,-0.425206611,2,VBN,1
aphere,,-1.285406366,1.285406366,1,RB,1
transmitted,-1.425206611,-2.285406366,0.860199755,2,VBN,1
watiing,,-1.285406366,1.285406366,1,VBG,1
approximating,-0.425206611,,-0.425206611,3,VBG,1
christened,-1.425206611,-2.285406366,0.860199755,6,VBN,1
albanian,-1.562710135,-2.159875484,0.597165349,11,JJ,1
beaked,-0.425206611,,-0.425206611,1,VBN,1
reave,,-1.285406366,1.285406366,1,VB,1
apaulled,,-1.285406366,1.285406366,1,VBN,1
llive,-0.425206611,,-0.425206611,1,JJ,1
perenchere,-0.425206611,,-0.425206611,1,RB,1
adversarial,,-1.285406366,1.285406366,1,JJ,1
awarded,-1.153533287,-2.620390614,1.466857327,111,VBN,1
sented,-0.425206611,,-0.425206611,1,VBN,1
relishing,-0.425206611,,-0.425206611,8,VBG,1
fininshed,,-1.285406366,1.285406366,1,VBN,1
editing,-1.472512326,-2.239602676,0.767090351,31,VBG,1
gradese,-0.425206611,,-0.425206611,1,JJ,1
dangerous,-1.015051333,-2.860653712,1.845602379,444,JJ,1
avaliable,-0.939779784,-3.02237196,2.082592176,10,JJ,1
traytable,,-1.285406366,1.285406366,1,JJ,1
misstated,,-1.285406366,1.285406366,1,VBN,1
unintelligible,-2.595131612,-1.647976445,-0.947155167,18,JJ,1
appitize,,-1.285406366,1.285406366,1,VB,1
uhhhhmazing,-0.425206611,,-0.425206611,1,VBG,1
unintelligibly,-1.425206611,-2.285406366,0.860199755,2,RB,1
browsable,-0.425206611,,-0.425206611,1,JJ,1
puertorican,-1.425206611,-2.285406366,0.860199755,2,JJ,1
unconstituted,,-1.285406366,1.285406366,1,JJ,1
austrialian,-0.425206611,,-0.425206611,2,JJ,1
peptic,,-1.285406366,1.285406366,1,JJ,1
reemphasized,,-1.285406366,1.285406366,1,VBN,1
sweetening,-1.273203517,-2.455331367,1.18212785,9,VBG,1
flavorible,-0.425206611,,-0.425206611,1,JJ,1
winningest,,-1.285406366,1.285406366,1,JJS,1
feeding,-1.214402164,-2.532372403,1.317970239,375,VBG,1
pretzeled,-0.425206611,,-0.425206611,1,VBN,1
balidated,-0.425206611,,-0.425206611,1,VBN,1
amorphous,-0.84024411,-3.285406366,2.445162256,8,JJ,1
exepted,,-1.285406366,1.285406366,1,VBN,1
superfantastic,-0.425206611,,-0.425206611,2,JJ,1
zing,-0.893976094,-3.135266016,2.241289922,465,VBG,1
admissible,,-1.285406366,1.285406366,1,JJ,1
vritually,-0.425206611,,-0.425206611,1,RB,1
enclosing,-0.910633438,-3.092761288,2.18212785,7,VBG,1
seemlessly,-0.425206611,,-0.425206611,1,RB,1
razed,-1.162172205,-2.607334461,1.445162256,5,VBN,1
scrutinize,-1.318291407,-2.400883583,1.082592176,13,VB,1
hopelessly,-1.4841003,-2.228822838,0.744722538,25,RB,1
extened,-0.425206611,,-0.425206611,1,VBN,1
voluminous,-1.088171624,-2.725978957,1.637807334,19,JJ,1
sulphurous,,-1.285406366,1.285406366,1,JJ,1
smokeable,-0.425206611,,-0.425206611,1,JJ,1
emily,-0.998391944,-2.894215609,1.895823665,183,RB,1
frizzled,-0.747134706,-3.607334461,2.860199755,5,VBN,1
complining,,-1.285406366,1.285406366,1,VBG,1
extesnive,-0.425206611,,-0.425206611,1,JJ,1
underwelmed,,-1.285406366,1.285406366,2,JJ,1
appeptizing,,-1.285406366,1.285406366,1,VBG,1
chking,,-1.285406366,1.285406366,1,VBG,1
kiding,,-1.285406366,1.285406366,1,VBG,1
bloomed,-0.425206611,,-0.425206611,3,VBN,1
donning,-0.890870183,-3.143387361,2.252517178,29,VBG,1
armored,-0.425206611,,-0.425206611,1,JJ,1
independantly,-0.425206611,,-0.425206611,2,RB,1
puled,-0.84024411,-3.285406366,2.445162256,4,VBN,1
evenually,,-1.285406366,1.285406366,1,RB,1
naive,-1.372739191,-2.33985415,0.967114959,54,JJ,1
pinching,-1.910633438,-1.922836287,0.012202849,56,VBG,1
pouch,-1.812229734,-1.980551784,0.16832205,34,JJ,1
immortalizing,-0.425206611,,-0.425206611,1,VBG,1
cussing,-3.673134124,-1.445871038,-2.227263086,76,VBG,1
lieratly,,-1.285406366,1.285406366,1,RB,1
rescheduling,-0.425206611,,-0.425206611,1,VBG,1
paided,-0.425206611,,-0.425206611,2,VBN,1
loaning,-1.425206611,-2.285406366,0.860199755,2,VBG,1
oppressing,,-1.285406366,1.285406366,2,VBG,1
grammatically,-0.84024411,-3.285406366,2.445162256,4,RB,1
iconoclastic,-1.010169112,-2.870368867,1.860199755,3,JJ,1
infamously,-1.425206611,-2.285406366,0.860199755,4,RB,1
instagramming,,-1.285406366,1.285406366,1,VBG,1
esthetically,-1.232561533,-2.507798787,1.275237254,14,RB,1
adrian,-0.832381992,-3.309253108,2.476871116,61,JJ,1
predicated,-2.010169112,-1.870368867,-0.139800245,3,VBN,1
burly,-1.117084315,-2.677723789,1.560639473,21,RB,1
perectly,-0.425206611,,-0.425206611,2,RB,1
hypnotic,-0.724766893,-3.700443865,2.975676972,16,JJ,1
mummbled,,-1.285406366,1.285406366,1,VBN,1
casted,-1.747134706,-2.02237196,0.275237254,5,VBN,1
hefting,-0.425206611,,-0.425206611,1,VBG,1
cauterized,-1.425206611,-2.285406366,0.860199755,2,VBN,1
excusively,,-1.285406366,1.285406366,1,RB,1
writing,-1.338942009,-2.377158967,1.038216958,2905,VBG,1
squishing,-1.425206611,-2.285406366,0.860199755,14,VBG,1
stifling,-1.803718234,-1.985846084,0.18212785,26,VBG,1
throating,-2.010169112,-1.870368867,-0.139800245,3,VBG,1
obligingly,-1.425206611,-2.285406366,0.860199755,6,RB,1
vigilantly,-0.425206611,,-0.425206611,1,RB,1
unpicky,,-1.285406366,1.285406366,1,JJ,1
gratuitously,-1.010169112,-2.870368867,1.860199755,6,RB,1
glocal,,-1.285406366,1.285406366,1,JJ,1
applicable,-1.312731882,-2.40739689,1.094665009,37,JJ,1
celebrating,-0.96241598,-2.970895743,2.008479762,1560,VBG,1
dispiriting,,-1.285406366,1.285406366,2,VBG,1
reused,-2.135699994,-1.811475178,-0.324224816,36,VBN,1
driving,-1.141523686,-2.638872162,1.497348476,3746,VBG,1
sucktastic,-1.425206611,-2.285406366,0.860199755,2,JJ,1
free,-1.111389574,-2.687025957,1.575636383,27326,JJ,1
fred,-0.864738672,-3.214323268,2.349584596,99,VBN,1
uniontown,-1.010169112,-2.870368867,1.860199755,3,JJ,1
anthropomorphic,-0.425206611,,-0.425206611,1,JJ,1
longsleeved,-0.425206611,,-0.425206611,1,VBN,1
overused,-1.084169693,-2.732865343,1.64869565,30,VBN,1
sandwhiched,-1.425206611,-2.285406366,0.860199755,4,VBN,1
urbandaddy,,-1.285406366,1.285406366,1,JJ,1
excitied,-0.425206611,,-0.425206611,1,VBN,1
refired,-2.425206611,-1.700443865,-0.724762746,16,VBN,1
philosophical,-1.78777669,-1.995899749,0.208123058,18,JJ,1
disaopinted,,-1.285406366,1.285406366,1,VBN,1
alotted,-2.010169112,-1.870368867,-0.139800245,3,VBN,1
quotable,,-1.285406366,1.285406366,1,JJ,1
consented,-1.010169112,-2.870368867,1.860199755,6,VBN,1
centered,-1.129750727,-2.657375143,1.527624416,132,VBN,1
conspicuously,-1.747134706,-2.02237196,0.275237254,20,RB,1
injected,-1.577209704,-2.147902842,0.570693138,40,VBN,1
mercifully,-1.84024411,-1.963478271,0.123234161,24,RB,1
aparantely,,-1.285406366,1.285406366,1,RB,1
reconstructing,,-1.285406366,1.285406366,1,VBG,1
diuretic,-1.425206611,-2.285406366,0.860199755,4,JJ,1
celelbrating,-0.425206611,,-0.425206611,1,VBG,1
minusing,-1.010169112,-2.870368867,1.860199755,3,VBG,1
rided,,-1.285406366,1.285406366,1,VBN,1
isolated,-2.25891286,-1.76042597,-0.49848689,221,JJ,1
cleanable,-1.425206611,-2.285406366,0.860199755,2,JJ,1
inexcusably,-3.698225105,-1.442947643,-2.255277462,29,RB,1
spreadable,-0.859609435,-3.228822838,2.369213403,50,JJ,1
amasing,-0.425206611,,-0.425206611,3,VBG,1
inexcusable,-4.498455593,-1.37376224,-3.124693353,202,JJ,1
crazing,-1.135699994,-2.647976445,1.512276452,18,VBG,1
evverything,-0.425206611,,-0.425206611,1,VBG,1
atmsphere,,-1.285406366,1.285406366,1,RB,1
deifying,-0.425206611,,-0.425206611,1,VBG,1
exhilerating,-0.425206611,,-0.425206611,1,VBG,1
fanfreakingtasic,-0.425206611,,-0.425206611,1,JJ,1
managernamed,,-1.285406366,1.285406366,1,VBN,1
snarfling,-0.425206611,,-0.425206611,1,VBG,1
nonsticky,-0.425206611,,-0.425206611,1,JJ,1
condimented,,-1.285406366,1.285406366,1,VBN,1
mattingly,-0.425206611,,-0.425206611,1,RB,1
mishandling,-3.425206611,-1.478051444,-1.947155167,8,VBG,1
ooohed,-1.425206611,-2.285406366,0.860199755,2,VBN,1
undiscerning,-2.010169112,-1.870368867,-0.139800245,3,VBG,1
atractive,-0.425206611,,-0.425206611,1,JJ,1
squeaking,-3.232561533,-1.507798787,-1.724762746,7,VBG,1
binged,-0.425206611,,-0.425206611,7,VBN,1
reunnnnnnnnited,-0.425206611,,-0.425206611,1,VBN,1
expierienced,-0.425206611,,-0.425206611,1,VBN,1
israeli,-0.775305378,-3.499850034,2.724544656,181,JJ,1
deffinatly,-0.425206611,,-0.425206611,5,RB,1
rowing,-1.647599032,-2.092761288,0.445162256,7,VBG,1
licking,-0.700685783,-3.809706085,3.109020302,489,VBG,1
tablemmediately,,-1.285406366,1.285406366,1,RB,1
swooned,-0.489336948,-5.808968322,5.319631374,23,VBN,1
unpainted,-0.425206611,,-0.425206611,1,JJ,1
